,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
4918,Male,21,1,8.0,1,< 1 Year,No,32857.0,160.0,57,0
4919,Male,24,1,29.0,1,< 1 Year,No,26153.0,152.0,162,0
4920,Male,33,1,19.0,0,1-2 Year,Yes,2630.0,157.0,119,0
4921,Male,61,1,28.0,1,1-2 Year,No,36447.0,13.0,195,0
4922,Female,21,1,36.0,0,< 1 Year,Yes,34242.0,152.0,75,0
4923,Male,34,1,20.0,0,< 1 Year,Yes,2630.0,124.0,97,0
4924,Female,60,1,28.0,0,1-2 Year,Yes,28404.0,124.0,127,0
4925,Male,32,1,1.0,0,< 1 Year,Yes,2630.0,124.0,248,0
4926,Female,50,1,28.0,0,1-2 Year,Yes,37375.0,26.0,191,0
4927,Female,23,1,32.0,1,< 1 Year,No,28866.0,152.0,52,0
4928,Male,50,1,28.0,1,1-2 Year,No,44850.0,26.0,205,0
4929,Male,24,1,10.0,0,< 1 Year,Yes,37318.0,152.0,172,0
4930,Male,54,1,43.0,0,1-2 Year,No,32920.0,154.0,85,0
4931,Female,54,1,11.0,0,< 1 Year,No,2630.0,1.0,187,0
4932,Female,25,1,7.0,1,< 1 Year,No,49268.0,152.0,180,0
4933,Female,21,1,8.0,0,< 1 Year,No,35052.0,160.0,141,0
4934,Male,57,1,28.0,0,> 2 Years,Yes,38857.0,124.0,139,0
4935,Male,53,1,9.0,0,1-2 Year,Yes,2630.0,124.0,114,0
4936,Female,21,1,11.0,1,< 1 Year,Yes,36228.0,160.0,151,0
4937,Male,35,1,15.0,0,1-2 Year,No,28839.0,152.0,140,0
4938,Male,45,1,50.0,0,1-2 Year,Yes,35319.0,8.0,227,0
4939,Male,25,1,33.0,1,< 1 Year,No,27909.0,152.0,161,0
4940,Male,44,1,28.0,0,1-2 Year,Yes,27275.0,124.0,142,0
4941,Male,30,1,14.0,1,< 1 Year,No,26661.0,152.0,182,0
4942,Male,42,1,30.0,0,1-2 Year,Yes,32948.0,26.0,43,0
4943,Male,36,1,41.0,1,1-2 Year,No,37447.0,152.0,296,0
4944,Male,23,1,36.0,0,< 1 Year,No,54434.0,152.0,138,0
4945,Male,32,1,46.0,1,< 1 Year,No,30115.0,152.0,113,0
4946,Female,21,1,37.0,0,< 1 Year,No,29518.0,160.0,68,0
4947,Male,55,1,0.0,0,1-2 Year,Yes,2630.0,26.0,167,0
4948,Female,43,1,11.0,0,1-2 Year,Yes,17429.0,26.0,292,0
4949,Female,21,1,10.0,1,< 1 Year,No,25551.0,152.0,74,0
4950,Female,32,1,41.0,1,< 1 Year,No,37420.0,152.0,172,0
4951,Male,57,1,28.0,1,1-2 Year,No,35606.0,26.0,32,0
4952,Female,66,1,5.0,0,1-2 Year,Yes,28611.0,26.0,13,0
4953,Male,41,1,35.0,0,1-2 Year,No,26144.0,26.0,296,0
4954,Male,38,1,43.0,1,1-2 Year,No,21712.0,124.0,20,0
4955,Male,57,1,46.0,0,1-2 Year,Yes,38371.0,26.0,138,0
4956,Female,25,1,24.0,1,< 1 Year,No,42257.0,152.0,203,0
4957,Male,52,1,26.0,1,1-2 Year,No,33156.0,26.0,281,0
4958,Female,41,1,48.0,1,1-2 Year,No,2630.0,124.0,52,0
4959,Male,54,1,28.0,1,1-2 Year,No,26280.0,26.0,50,0
4960,Female,74,1,50.0,1,1-2 Year,Yes,31307.0,8.0,248,0
4961,Male,45,1,33.0,0,> 2 Years,Yes,32382.0,155.0,226,0
4962,Female,36,1,46.0,0,1-2 Year,Yes,22358.0,157.0,214,0
4963,Male,40,1,30.0,0,1-2 Year,Yes,31490.0,154.0,22,0
4964,Female,69,1,28.0,0,> 2 Years,Yes,28483.0,122.0,253,0
4965,Female,23,1,11.0,1,< 1 Year,No,38194.0,152.0,112,0
4966,Male,51,1,7.0,0,1-2 Year,Yes,43331.0,124.0,251,0
4967,Female,31,1,29.0,1,1-2 Year,No,2630.0,156.0,69,0
4968,Female,33,1,35.0,1,< 1 Year,No,30221.0,152.0,269,0
4969,Male,48,1,11.0,1,1-2 Year,No,33202.0,26.0,85,0
4970,Female,21,1,35.0,1,< 1 Year,No,36079.0,152.0,158,0
4971,Female,49,1,28.0,0,1-2 Year,No,67780.0,122.0,115,0
4972,Male,55,1,28.0,0,1-2 Year,Yes,26643.0,29.0,103,0
4973,Female,43,1,28.0,0,1-2 Year,Yes,36062.0,124.0,278,0
4974,Female,62,1,28.0,0,1-2 Year,No,49225.0,122.0,160,0
4975,Female,75,1,28.0,0,> 2 Years,Yes,53577.0,26.0,293,0
4976,Male,23,1,30.0,1,< 1 Year,No,23323.0,152.0,219,0
4977,Male,25,1,33.0,1,< 1 Year,No,33035.0,152.0,54,0
4978,Female,28,1,28.0,0,< 1 Year,Yes,34924.0,124.0,233,0
4979,Male,44,1,3.0,0,1-2 Year,Yes,31210.0,124.0,144,0
4980,Female,25,1,28.0,1,< 1 Year,No,65459.0,152.0,145,0
4981,Male,24,1,49.0,0,< 1 Year,Yes,27261.0,152.0,198,0
4982,Male,79,1,28.0,0,> 2 Years,Yes,39168.0,26.0,38,0
4983,Male,25,1,6.0,1,< 1 Year,No,26948.0,152.0,170,0
4984,Male,40,1,28.0,0,1-2 Year,Yes,33172.0,156.0,68,0
4985,Male,63,1,49.0,1,1-2 Year,No,31739.0,124.0,145,0
4986,Male,24,1,8.0,1,< 1 Year,No,42305.0,152.0,96,0
4987,Female,24,1,47.0,0,< 1 Year,No,31083.0,152.0,151,0
4988,Female,52,1,28.0,0,1-2 Year,Yes,56573.0,124.0,159,0
4989,Male,57,1,28.0,1,1-2 Year,No,29664.0,124.0,241,0
4990,Male,48,1,28.0,1,1-2 Year,No,50666.0,124.0,166,0
4991,Male,24,1,21.0,1,< 1 Year,No,2630.0,152.0,68,0
4992,Male,27,1,47.0,0,< 1 Year,Yes,28924.0,152.0,85,0
4993,Female,20,1,46.0,1,< 1 Year,No,26212.0,160.0,75,0
4994,Female,20,1,36.0,0,< 1 Year,No,36345.0,160.0,160,0
4995,Female,22,1,8.0,1,< 1 Year,No,26468.0,152.0,45,0
4996,Male,21,1,37.0,0,< 1 Year,Yes,39668.0,160.0,26,0
4997,Female,24,1,9.0,1,< 1 Year,No,36837.0,152.0,169,0
4998,Female,53,1,8.0,1,1-2 Year,No,64513.0,26.0,138,0
4999,Male,21,1,50.0,1,< 1 Year,No,32708.0,152.0,299,0
5000,Male,24,1,11.0,1,< 1 Year,No,18774.0,152.0,227,0
5001,Female,22,1,13.0,1,< 1 Year,No,23372.0,152.0,266,0
5002,Male,23,1,46.0,1,< 1 Year,No,36726.0,152.0,241,0
5003,Male,22,1,41.0,1,< 1 Year,No,35794.0,160.0,87,0
5004,Male,59,1,28.0,1,1-2 Year,No,51115.0,26.0,265,0
5005,Male,30,1,28.0,1,< 1 Year,No,29511.0,152.0,53,0
5006,Female,35,1,13.0,0,1-2 Year,Yes,2630.0,124.0,168,0
5007,Male,24,1,15.0,1,< 1 Year,No,42228.0,151.0,232,0
5008,Female,23,1,16.0,1,< 1 Year,No,26511.0,152.0,32,0
5009,Male,44,1,30.0,0,1-2 Year,Yes,35546.0,124.0,174,0
5010,Male,21,1,8.0,0,< 1 Year,Yes,28491.0,152.0,188,0
5011,Male,23,1,29.0,0,< 1 Year,Yes,40618.0,152.0,97,0
5012,Female,37,1,28.0,0,1-2 Year,Yes,36218.0,8.0,175,0
5013,Female,54,1,0.0,1,1-2 Year,No,2630.0,26.0,298,0
5014,Female,25,1,10.0,1,< 1 Year,No,33331.0,152.0,216,0
5015,Female,21,1,29.0,1,1-2 Year,No,35624.0,124.0,57,0
5016,Male,24,1,35.0,1,< 1 Year,No,45718.0,152.0,173,0
5017,Female,25,1,28.0,1,1-2 Year,No,24937.0,124.0,210,0
5018,Male,25,1,37.0,0,< 1 Year,Yes,29480.0,152.0,58,0
5019,Female,27,1,37.0,0,< 1 Year,No,29445.0,152.0,132,0
5020,Female,33,1,28.0,1,< 1 Year,No,53609.0,152.0,270,0
5021,Male,63,1,28.0,0,> 2 Years,Yes,74142.0,122.0,146,0
5022,Female,45,1,48.0,0,> 2 Years,Yes,2630.0,124.0,192,0
5023,Male,42,1,28.0,0,1-2 Year,Yes,35798.0,124.0,58,0
5024,Female,50,1,28.0,0,1-2 Year,Yes,61917.0,154.0,222,0
5025,Male,21,1,15.0,1,< 1 Year,No,30135.0,152.0,160,0
5026,Male,60,1,29.0,0,1-2 Year,Yes,2630.0,26.0,30,0
5027,Male,25,1,23.0,0,< 1 Year,Yes,30274.0,163.0,101,0
5028,Female,22,1,49.0,1,< 1 Year,No,2630.0,152.0,268,0
5029,Male,28,1,45.0,1,< 1 Year,No,2630.0,152.0,26,0
5030,Female,35,1,7.0,1,1-2 Year,No,2630.0,124.0,58,0
5031,Female,46,1,8.0,0,1-2 Year,Yes,55101.0,7.0,59,0
5032,Male,59,1,28.0,1,1-2 Year,No,2630.0,25.0,134,0
5033,Male,26,1,8.0,1,< 1 Year,No,35917.0,152.0,226,0
5034,Male,21,1,4.0,0,< 1 Year,Yes,34912.0,163.0,12,0
5035,Male,23,1,8.0,1,< 1 Year,No,41420.0,152.0,183,0
5036,Male,48,1,46.0,1,1-2 Year,No,26656.0,124.0,47,0
5037,Female,23,1,50.0,1,< 1 Year,No,28259.0,151.0,17,0
5038,Male,24,1,29.0,1,< 1 Year,No,52103.0,152.0,188,0
5039,Male,34,1,4.0,1,1-2 Year,No,34617.0,124.0,299,0
5040,Female,25,1,44.0,1,< 1 Year,No,33547.0,152.0,215,0
5041,Female,29,1,3.0,1,< 1 Year,No,28432.0,152.0,278,0
5042,Female,47,1,26.0,0,1-2 Year,Yes,28833.0,26.0,73,0
5043,Female,21,1,28.0,0,< 1 Year,Yes,35135.0,156.0,96,0
5044,Male,27,1,15.0,1,< 1 Year,No,2630.0,151.0,224,0
5045,Male,42,1,29.0,1,1-2 Year,No,38224.0,26.0,185,0
5046,Male,63,1,15.0,0,1-2 Year,Yes,39514.0,14.0,289,0
5047,Female,24,1,46.0,1,< 1 Year,No,21764.0,160.0,208,0
5048,Male,21,1,25.0,1,< 1 Year,No,27397.0,160.0,138,0
5049,Male,40,1,8.0,0,1-2 Year,Yes,47142.0,154.0,196,0
5050,Male,77,1,28.0,0,> 2 Years,Yes,2630.0,122.0,97,0
5051,Male,67,1,15.0,1,1-2 Year,No,36300.0,14.0,252,0
5052,Female,21,1,30.0,1,< 1 Year,No,26619.0,152.0,239,0
5053,Male,22,1,30.0,1,< 1 Year,No,25183.0,152.0,76,0
5054,Male,62,1,35.0,0,1-2 Year,Yes,34326.0,124.0,179,0
5055,Female,21,1,35.0,1,< 1 Year,No,25086.0,152.0,91,0
5056,Male,25,1,28.0,1,< 1 Year,No,53025.0,152.0,255,0
5057,Male,35,1,46.0,0,1-2 Year,Yes,2630.0,26.0,19,0
5058,Male,64,1,28.0,1,1-2 Year,No,44317.0,152.0,260,0
5059,Male,22,1,8.0,0,< 1 Year,No,40127.0,152.0,45,0
5060,Female,29,1,29.0,1,< 1 Year,No,33799.0,152.0,141,0
5061,Female,25,1,45.0,0,< 1 Year,No,22039.0,152.0,79,0
5062,Male,65,1,28.0,1,1-2 Year,No,46036.0,13.0,287,0
5063,Male,24,1,28.0,0,< 1 Year,Yes,20268.0,152.0,272,0
5064,Female,63,1,28.0,1,1-2 Year,No,26704.0,26.0,111,0
5065,Male,42,1,47.0,0,1-2 Year,Yes,51186.0,124.0,260,0
5066,Female,21,1,25.0,0,< 1 Year,Yes,2630.0,160.0,179,0
5067,Male,48,1,46.0,1,1-2 Year,No,37387.0,11.0,138,0
5068,Female,46,1,28.0,0,1-2 Year,Yes,38094.0,26.0,226,0
5069,Female,44,1,28.0,0,1-2 Year,Yes,60103.0,26.0,147,0
5070,Male,47,1,11.0,1,1-2 Year,No,2630.0,124.0,15,0
5071,Female,26,1,33.0,1,< 1 Year,No,38917.0,152.0,226,0
5072,Male,26,1,28.0,1,< 1 Year,No,47531.0,152.0,221,0
5073,Male,20,1,3.0,0,< 1 Year,No,26185.0,160.0,261,0
5074,Female,24,1,36.0,0,< 1 Year,Yes,2630.0,152.0,89,0
5075,Female,44,1,19.0,0,1-2 Year,Yes,32338.0,26.0,212,0
5076,Male,57,1,15.0,1,1-2 Year,No,34561.0,26.0,74,0
5077,Male,44,1,29.0,0,1-2 Year,Yes,37443.0,124.0,114,0
5078,Male,21,1,30.0,1,< 1 Year,No,27223.0,160.0,296,0
5079,Female,38,1,28.0,0,1-2 Year,Yes,42088.0,154.0,202,0
5080,Female,56,1,28.0,0,1-2 Year,Yes,31203.0,111.0,20,0
5081,Female,22,1,8.0,0,< 1 Year,Yes,50433.0,152.0,23,0
5082,Male,23,1,28.0,1,1-2 Year,No,33879.0,163.0,227,0
5083,Male,65,1,28.0,0,1-2 Year,Yes,48738.0,61.0,132,0
5084,Male,23,1,28.0,1,< 1 Year,No,48225.0,152.0,127,0
5085,Male,28,1,30.0,1,< 1 Year,No,2630.0,152.0,27,0
5086,Female,28,1,3.0,1,< 1 Year,No,24761.0,152.0,223,0
5087,Female,23,1,46.0,1,< 1 Year,No,32055.0,152.0,158,0
5088,Female,28,1,28.0,1,< 1 Year,No,41798.0,152.0,265,0
5089,Female,23,1,25.0,1,< 1 Year,No,2630.0,152.0,52,0
5090,Female,50,1,28.0,1,1-2 Year,No,2630.0,26.0,133,0
5091,Male,63,1,11.0,1,1-2 Year,No,22787.0,152.0,207,0
5092,Female,25,1,3.0,1,< 1 Year,No,28522.0,152.0,222,0
5093,Male,66,1,28.0,0,1-2 Year,Yes,42622.0,26.0,55,0
5094,Male,25,1,28.0,0,< 1 Year,Yes,27885.0,152.0,161,0
5095,Female,25,1,13.0,0,< 1 Year,Yes,2630.0,152.0,145,0
5096,Male,62,1,14.0,1,1-2 Year,No,2630.0,152.0,15,0
5097,Male,37,1,7.0,0,1-2 Year,Yes,45920.0,31.0,259,0
5098,Female,23,1,32.0,1,< 1 Year,No,31556.0,152.0,272,0
5099,Male,40,1,39.0,1,1-2 Year,No,34489.0,124.0,20,0
5100,Female,26,1,39.0,0,< 1 Year,No,62366.0,152.0,226,0
5101,Male,34,1,46.0,0,1-2 Year,Yes,2630.0,156.0,275,0
5102,Female,26,1,2.0,1,< 1 Year,No,23786.0,160.0,245,0
5103,Female,23,1,40.0,0,< 1 Year,Yes,33798.0,152.0,196,0
5104,Male,30,1,21.0,1,< 1 Year,No,24551.0,152.0,236,0
5105,Female,49,1,46.0,0,1-2 Year,Yes,32157.0,11.0,124,0
5106,Male,27,1,17.0,1,< 1 Year,No,50764.0,152.0,182,0
5107,Female,25,1,28.0,1,< 1 Year,No,32717.0,152.0,258,0
5108,Male,75,1,8.0,0,1-2 Year,No,34447.0,124.0,123,0
5109,Male,25,1,36.0,0,< 1 Year,Yes,63269.0,160.0,283,0
5110,Female,62,1,28.0,1,1-2 Year,No,50750.0,26.0,26,0
5111,Male,22,1,16.0,1,< 1 Year,No,28964.0,152.0,169,0
5112,Male,21,1,17.0,1,< 1 Year,No,37346.0,152.0,14,0
5113,Male,31,1,41.0,1,< 1 Year,No,34565.0,152.0,96,0
5114,Female,66,1,19.0,1,1-2 Year,No,39447.0,26.0,214,0
5115,Female,70,1,28.0,0,1-2 Year,No,29867.0,52.0,101,0
5116,Female,27,1,29.0,1,< 1 Year,No,40276.0,152.0,162,0
5117,Female,38,1,33.0,1,1-2 Year,No,29164.0,124.0,50,0
5118,Female,45,1,11.0,0,> 2 Years,Yes,30264.0,26.0,184,0
5119,Female,22,1,8.0,0,< 1 Year,Yes,45026.0,152.0,198,0
5120,Male,20,1,25.0,0,< 1 Year,Yes,58443.0,160.0,54,0
5121,Male,22,1,46.0,1,< 1 Year,No,27168.0,152.0,212,0
5122,Male,21,1,30.0,1,< 1 Year,No,26476.0,160.0,42,0
5123,Female,20,1,47.0,1,< 1 Year,No,26138.0,160.0,294,0
5124,Male,55,1,28.0,0,1-2 Year,Yes,37449.0,124.0,238,0
5125,Male,26,1,16.0,1,< 1 Year,No,30708.0,152.0,62,0
5126,Female,24,1,6.0,1,< 1 Year,No,25072.0,152.0,40,0
5127,Male,23,1,21.0,1,< 1 Year,No,43586.0,152.0,218,0
5128,Male,36,1,50.0,0,1-2 Year,Yes,2630.0,124.0,24,0
5129,Female,36,1,28.0,0,1-2 Year,Yes,41807.0,124.0,254,0
5130,Male,26,1,28.0,1,< 1 Year,No,27345.0,152.0,246,0
5131,Male,53,1,46.0,0,1-2 Year,Yes,29460.0,11.0,288,0
5132,Female,24,1,21.0,1,< 1 Year,No,29653.0,152.0,173,0
5133,Female,26,1,37.0,1,< 1 Year,No,30562.0,26.0,291,0
5134,Male,22,1,36.0,1,< 1 Year,No,31648.0,152.0,224,0
5135,Male,25,1,45.0,1,< 1 Year,No,32514.0,152.0,78,0
5136,Female,66,1,28.0,0,1-2 Year,Yes,32867.0,154.0,293,0
5137,Male,34,1,41.0,0,1-2 Year,Yes,26870.0,156.0,33,0
5138,Male,27,1,41.0,1,< 1 Year,No,39423.0,152.0,215,0
5139,Male,27,1,35.0,1,1-2 Year,Yes,2630.0,156.0,177,0
5140,Female,24,1,11.0,0,< 1 Year,Yes,28096.0,152.0,38,0
5141,Female,50,1,28.0,0,1-2 Year,Yes,51932.0,124.0,224,0
5142,Female,43,1,17.0,0,1-2 Year,Yes,27972.0,29.0,290,0
5143,Male,51,1,28.0,1,1-2 Year,No,35580.0,37.0,54,0
5144,Female,21,1,3.0,1,< 1 Year,No,22179.0,152.0,29,0
5145,Male,65,1,46.0,0,1-2 Year,Yes,2630.0,124.0,193,0
5146,Female,23,1,39.0,0,< 1 Year,No,47613.0,151.0,176,0
5147,Male,36,1,50.0,0,1-2 Year,Yes,25196.0,154.0,235,0
5148,Male,25,1,36.0,1,< 1 Year,No,40058.0,152.0,156,0
5149,Male,45,1,41.0,1,1-2 Year,No,32295.0,124.0,73,0
5150,Female,60,1,31.0,0,1-2 Year,Yes,2630.0,124.0,47,0
5151,Male,24,1,8.0,1,< 1 Year,No,42533.0,152.0,88,0
5152,Male,25,1,8.0,0,< 1 Year,No,32647.0,152.0,16,0
5153,Female,24,1,16.0,0,< 1 Year,Yes,17778.0,152.0,151,0
5154,Female,30,1,10.0,1,< 1 Year,No,30567.0,152.0,136,0
5155,Male,53,1,41.0,1,1-2 Year,No,28645.0,12.0,216,0
5156,Male,47,1,10.0,0,1-2 Year,Yes,31610.0,122.0,119,0
5157,Female,25,1,28.0,0,< 1 Year,No,37529.0,152.0,169,0
5158,Male,76,1,28.0,0,1-2 Year,Yes,60529.0,26.0,159,0
5159,Male,27,1,6.0,0,< 1 Year,Yes,38807.0,152.0,27,0
5160,Male,48,1,28.0,1,1-2 Year,No,2630.0,26.0,158,0
5161,Male,21,1,46.0,1,< 1 Year,No,34670.0,152.0,223,0
5162,Male,27,1,49.0,1,< 1 Year,No,31673.0,152.0,292,0
5163,Female,28,1,28.0,1,< 1 Year,No,37452.0,152.0,99,0
5164,Female,28,1,6.0,1,< 1 Year,No,19360.0,152.0,288,0
5165,Male,46,1,28.0,1,1-2 Year,No,50340.0,26.0,292,0
5166,Male,26,1,28.0,0,1-2 Year,Yes,53395.0,124.0,57,0
5167,Male,44,1,8.0,1,1-2 Year,No,35524.0,26.0,30,0
5168,Female,67,1,28.0,1,1-2 Year,Yes,2630.0,157.0,277,0
5169,Female,60,1,30.0,1,1-2 Year,Yes,21736.0,26.0,56,0
5170,Male,69,1,28.0,1,1-2 Year,No,42996.0,26.0,296,0
5171,Female,23,1,27.0,0,< 1 Year,No,25116.0,26.0,185,0
5172,Female,26,1,41.0,1,< 1 Year,No,21713.0,152.0,80,0
5173,Female,67,1,28.0,0,1-2 Year,Yes,35257.0,124.0,124,0
5174,Female,43,1,28.0,0,1-2 Year,Yes,37788.0,157.0,276,0
5175,Female,24,1,14.0,0,< 1 Year,Yes,2630.0,160.0,294,0
5176,Female,59,1,8.0,0,1-2 Year,Yes,46238.0,26.0,119,0
5177,Female,25,1,41.0,1,< 1 Year,No,31954.0,152.0,74,0
5178,Female,23,1,21.0,1,< 1 Year,No,24569.0,152.0,244,0
5179,Male,25,1,15.0,0,< 1 Year,Yes,35311.0,152.0,128,0
5180,Female,33,1,28.0,0,< 1 Year,Yes,2630.0,122.0,250,0
5181,Male,20,1,16.0,1,< 1 Year,No,2630.0,160.0,218,0
5182,Male,55,1,11.0,0,1-2 Year,Yes,28872.0,124.0,53,0
5183,Female,21,1,26.0,0,< 1 Year,Yes,26224.0,160.0,207,0
5184,Male,38,1,36.0,0,1-2 Year,Yes,37660.0,124.0,194,0
5185,Male,23,1,47.0,0,< 1 Year,Yes,33490.0,152.0,51,0
5186,Male,44,1,14.0,1,1-2 Year,No,33273.0,26.0,181,0
5187,Female,24,1,15.0,1,< 1 Year,No,43616.0,152.0,164,0
5188,Male,60,1,28.0,0,1-2 Year,Yes,38084.0,26.0,186,0
5189,Female,45,1,28.0,0,1-2 Year,Yes,61840.0,26.0,193,0
5190,Male,53,1,28.0,0,> 2 Years,Yes,52778.0,124.0,165,0
5191,Male,29,1,23.0,1,1-2 Year,No,33044.0,124.0,185,0
5192,Male,22,1,41.0,0,< 1 Year,Yes,55589.0,152.0,198,0
5193,Male,27,1,28.0,0,< 1 Year,Yes,52067.0,152.0,283,0
5194,Female,43,1,50.0,0,1-2 Year,Yes,47470.0,120.0,288,0
5195,Female,24,1,45.0,1,< 1 Year,No,36585.0,160.0,27,0
5196,Male,41,1,24.0,1,1-2 Year,No,29681.0,124.0,87,0
5197,Female,65,1,28.0,0,1-2 Year,Yes,36212.0,26.0,55,0
5198,Male,21,1,46.0,1,< 1 Year,No,20340.0,152.0,146,0
5199,Male,39,1,28.0,0,1-2 Year,Yes,28277.0,23.0,252,0
5200,Female,25,1,28.0,1,< 1 Year,No,45034.0,152.0,161,0
5201,Male,34,1,33.0,0,1-2 Year,Yes,35786.0,26.0,63,0
5202,Female,28,1,10.0,1,< 1 Year,No,27648.0,152.0,31,0
5203,Female,38,1,3.0,0,1-2 Year,Yes,29158.0,124.0,94,0
5204,Female,42,1,28.0,0,1-2 Year,Yes,48155.0,124.0,237,0
5205,Female,29,1,30.0,1,< 1 Year,No,26303.0,152.0,293,0
5206,Male,37,1,37.0,0,1-2 Year,Yes,49647.0,124.0,240,0
5207,Male,70,1,11.0,0,1-2 Year,Yes,25738.0,26.0,218,0
5208,Female,21,1,25.0,1,< 1 Year,Yes,2630.0,152.0,133,0
5209,Female,25,1,45.0,1,< 1 Year,No,29484.0,152.0,205,0
5210,Female,77,1,23.0,0,1-2 Year,Yes,24000.0,26.0,51,0
5211,Male,65,1,28.0,1,1-2 Year,No,34506.0,26.0,33,0
5212,Male,55,1,33.0,0,1-2 Year,Yes,32486.0,26.0,196,0
5213,Female,47,1,28.0,1,1-2 Year,Yes,40615.0,26.0,164,0
5214,Male,24,1,28.0,0,< 1 Year,Yes,46691.0,124.0,20,0
5215,Male,24,1,32.0,0,< 1 Year,Yes,23789.0,152.0,287,0
5216,Female,43,1,25.0,0,1-2 Year,Yes,2630.0,157.0,171,0
5217,Male,64,1,50.0,0,1-2 Year,Yes,20539.0,124.0,247,0
5218,Male,23,1,37.0,0,< 1 Year,Yes,30290.0,152.0,130,0
5219,Male,23,1,18.0,1,< 1 Year,No,22531.0,152.0,34,0
5220,Male,24,1,34.0,0,< 1 Year,No,2630.0,152.0,164,0
5221,Male,65,1,28.0,1,1-2 Year,No,33240.0,26.0,200,0
5222,Female,27,1,28.0,1,< 1 Year,No,42015.0,152.0,52,0
5223,Male,49,1,41.0,1,1-2 Year,No,31188.0,124.0,172,0
5224,Female,50,1,46.0,0,1-2 Year,Yes,31602.0,124.0,206,0
5225,Female,24,1,26.0,1,< 1 Year,No,34658.0,152.0,14,0
5226,Male,69,1,8.0,0,1-2 Year,Yes,2630.0,26.0,149,0
5227,Female,24,1,13.0,1,< 1 Year,No,27356.0,152.0,40,0
5228,Male,39,1,46.0,1,1-2 Year,No,28966.0,124.0,99,0
5229,Female,24,1,15.0,1,< 1 Year,No,29254.0,152.0,267,0
5230,Female,22,1,15.0,0,< 1 Year,Yes,39714.0,152.0,185,0
5231,Female,25,1,36.0,0,< 1 Year,Yes,24435.0,152.0,208,0
5232,Female,46,1,43.0,0,> 2 Years,Yes,31451.0,124.0,201,0
5233,Male,43,1,15.0,0,1-2 Year,Yes,31541.0,124.0,140,0
5234,Male,78,1,28.0,1,1-2 Year,No,69097.0,3.0,190,0
5235,Female,40,1,15.0,1,1-2 Year,No,78938.0,124.0,50,0
5236,Female,37,1,50.0,1,1-2 Year,No,40540.0,124.0,99,0
5237,Male,30,1,28.0,0,< 1 Year,Yes,36307.0,124.0,145,0
5238,Male,21,1,3.0,1,< 1 Year,No,24405.0,160.0,198,0
5239,Female,22,1,30.0,0,< 1 Year,Yes,23476.0,152.0,34,0
5240,Male,23,1,19.0,0,1-2 Year,Yes,31230.0,26.0,225,0
5241,Female,29,1,26.0,1,< 1 Year,No,25651.0,152.0,248,0
5242,Male,24,1,28.0,1,< 1 Year,No,32660.0,152.0,56,0
5243,Female,24,1,45.0,1,< 1 Year,No,2630.0,152.0,147,0
5244,Female,32,1,6.0,0,< 1 Year,Yes,30647.0,152.0,152,0
5245,Female,24,1,11.0,1,< 1 Year,No,22736.0,152.0,64,0
5246,Male,21,1,4.0,1,< 1 Year,No,30212.0,160.0,291,0
5247,Female,26,1,29.0,1,< 1 Year,No,27372.0,152.0,252,0
5248,Male,21,1,8.0,1,< 1 Year,No,49007.0,160.0,106,0
5249,Female,23,1,9.0,0,< 1 Year,No,2630.0,152.0,142,0
5250,Male,75,1,33.0,0,1-2 Year,Yes,29118.0,122.0,45,0
5251,Male,38,1,9.0,0,1-2 Year,Yes,2630.0,156.0,234,0
5252,Female,34,1,7.0,1,< 1 Year,No,2630.0,124.0,36,0
5253,Male,43,1,28.0,0,1-2 Year,Yes,34877.0,163.0,164,0
5254,Male,22,1,8.0,0,< 1 Year,Yes,42048.0,152.0,261,0
5255,Male,47,1,28.0,0,1-2 Year,Yes,45748.0,26.0,157,0
5256,Female,24,1,30.0,1,< 1 Year,No,31879.0,152.0,269,0
5257,Female,25,1,41.0,1,< 1 Year,No,2630.0,153.0,134,0
5258,Male,60,1,3.0,0,> 2 Years,Yes,42752.0,124.0,17,0
5259,Male,23,1,50.0,1,< 1 Year,No,40721.0,152.0,182,0
5260,Male,25,1,10.0,0,< 1 Year,Yes,20489.0,152.0,113,0
5261,Female,51,1,8.0,0,1-2 Year,No,2630.0,124.0,126,0
5262,Male,50,1,49.0,1,1-2 Year,No,26761.0,152.0,152,0
5263,Male,29,1,30.0,1,1-2 Year,Yes,2630.0,157.0,186,0
5264,Female,22,1,25.0,0,< 1 Year,Yes,42203.0,160.0,140,0
5265,Female,24,1,8.0,0,< 1 Year,No,36133.0,152.0,123,0
5266,Male,44,1,28.0,0,1-2 Year,Yes,40362.0,124.0,148,0
5267,Female,27,1,25.0,0,< 1 Year,Yes,26028.0,160.0,92,0
5268,Male,46,1,41.0,0,1-2 Year,Yes,45353.0,26.0,70,0
5269,Female,28,1,30.0,1,< 1 Year,No,2630.0,160.0,48,0
5270,Female,24,1,14.0,1,< 1 Year,No,37032.0,152.0,216,0
5271,Male,69,1,28.0,1,1-2 Year,No,28866.0,26.0,88,0
5272,Female,51,1,28.0,0,1-2 Year,Yes,50362.0,26.0,84,0
5273,Female,24,1,30.0,1,< 1 Year,No,33166.0,152.0,59,0
5274,Female,34,1,3.0,0,1-2 Year,Yes,39473.0,154.0,136,0
5275,Female,21,1,46.0,1,< 1 Year,No,39284.0,160.0,31,0
