,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
14864,Male,48,1,28.0,0,> 2 Years,Yes,23409.0,26.0,28,0
14865,Female,33,1,50.0,1,< 1 Year,No,31536.0,152.0,170,0
14866,Female,44,1,28.0,0,1-2 Year,Yes,36921.0,124.0,267,0
14867,Female,23,1,41.0,1,< 1 Year,No,32262.0,152.0,141,0
14868,Female,21,1,47.0,1,< 1 Year,No,30975.0,152.0,143,0
14869,Male,46,1,3.0,0,1-2 Year,Yes,25598.0,124.0,216,0
14870,Female,42,1,28.0,0,1-2 Year,No,41732.0,124.0,262,0
14871,Male,64,1,28.0,0,1-2 Year,Yes,42723.0,122.0,182,0
14872,Male,21,1,13.0,1,< 1 Year,No,2630.0,160.0,216,0
14873,Male,31,1,28.0,0,< 1 Year,Yes,38407.0,26.0,220,0
14874,Male,23,1,8.0,0,< 1 Year,Yes,38961.0,26.0,154,0
14875,Female,22,1,25.0,0,< 1 Year,Yes,16528.0,152.0,294,0
14876,Male,22,1,11.0,0,< 1 Year,Yes,39731.0,163.0,186,1
14877,Female,48,1,28.0,0,1-2 Year,Yes,45960.0,26.0,33,0
14878,Female,24,1,50.0,1,< 1 Year,No,27512.0,152.0,14,0
14879,Male,24,1,33.0,0,< 1 Year,Yes,2630.0,152.0,86,0
14880,Female,26,1,35.0,0,< 1 Year,Yes,47517.0,152.0,24,0
14881,Female,80,1,28.0,1,1-2 Year,No,25614.0,26.0,195,0
14882,Female,20,1,31.0,0,< 1 Year,No,2630.0,160.0,256,0
14883,Male,66,1,45.0,1,1-2 Year,Yes,36747.0,124.0,241,0
14884,Female,46,1,46.0,1,1-2 Year,No,41885.0,26.0,225,0
14885,Female,24,1,11.0,1,< 1 Year,No,24858.0,152.0,141,0
14886,Male,22,1,29.0,1,< 1 Year,Yes,38228.0,152.0,105,0
14887,Female,26,1,8.0,0,< 1 Year,Yes,29453.0,152.0,199,0
14888,Male,52,1,29.0,0,1-2 Year,Yes,32376.0,124.0,104,0
14889,Male,42,1,41.0,0,1-2 Year,Yes,32419.0,124.0,256,1
14890,Male,55,1,50.0,0,> 2 Years,Yes,36677.0,124.0,161,0
14891,Male,49,1,4.0,0,1-2 Year,Yes,46633.0,124.0,273,1
14892,Female,21,1,28.0,0,1-2 Year,Yes,29249.0,156.0,120,0
14893,Male,35,1,48.0,0,1-2 Year,Yes,2630.0,156.0,203,0
14894,Female,21,1,2.0,0,< 1 Year,Yes,30893.0,152.0,113,0
14895,Female,28,1,35.0,1,1-2 Year,No,31648.0,124.0,121,0
14896,Female,22,1,27.0,0,< 1 Year,Yes,2630.0,26.0,132,0
14897,Male,27,1,8.0,1,< 1 Year,No,33188.0,152.0,102,0
14898,Male,22,1,6.0,1,< 1 Year,No,24908.0,152.0,15,0
14899,Male,49,1,28.0,0,1-2 Year,Yes,39168.0,26.0,92,0
14900,Female,49,1,28.0,0,1-2 Year,Yes,41898.0,124.0,204,0
14901,Female,21,1,6.0,0,< 1 Year,Yes,2630.0,160.0,239,0
14902,Female,42,1,5.0,0,1-2 Year,No,27914.0,124.0,263,0
14903,Male,43,1,46.0,1,1-2 Year,No,31554.0,124.0,147,0
14904,Female,46,1,28.0,0,1-2 Year,Yes,37201.0,26.0,50,0
14905,Male,22,1,11.0,1,< 1 Year,No,30984.0,152.0,268,0
14906,Female,43,1,48.0,0,1-2 Year,No,2630.0,26.0,236,0
14907,Female,30,1,28.0,1,< 1 Year,No,33223.0,152.0,202,0
14908,Male,44,1,8.0,1,1-2 Year,No,2630.0,26.0,49,0
14909,Male,41,1,28.0,0,1-2 Year,Yes,35548.0,124.0,27,0
14910,Female,31,1,3.0,1,< 1 Year,No,35645.0,152.0,288,0
14911,Male,41,1,3.0,0,1-2 Year,Yes,26899.0,124.0,149,0
14912,Male,61,1,23.0,0,1-2 Year,No,24855.0,30.0,266,0
14913,Female,56,1,11.0,1,1-2 Year,No,42025.0,120.0,199,0
14914,Female,26,1,28.0,0,< 1 Year,Yes,44180.0,163.0,37,1
14915,Female,61,1,35.0,0,1-2 Year,Yes,34421.0,25.0,241,0
14916,Male,78,1,28.0,0,> 2 Years,Yes,50855.0,122.0,193,0
14917,Male,43,1,23.0,0,1-2 Year,Yes,36308.0,26.0,174,1
14918,Female,37,1,29.0,0,> 2 Years,Yes,29412.0,157.0,234,0
14919,Female,21,1,14.0,1,< 1 Year,No,25630.0,160.0,286,0
14920,Female,63,1,46.0,0,1-2 Year,Yes,2630.0,156.0,245,0
14921,Female,58,1,28.0,0,1-2 Year,Yes,63843.0,26.0,218,0
14922,Female,24,1,8.0,0,< 1 Year,Yes,32967.0,152.0,156,0
14923,Male,51,1,41.0,0,> 2 Years,Yes,38165.0,124.0,184,1
14924,Female,28,1,32.0,0,< 1 Year,Yes,29965.0,152.0,292,0
14925,Female,47,1,28.0,0,1-2 Year,Yes,23073.0,26.0,225,1
14926,Female,47,1,15.0,0,1-2 Year,Yes,2630.0,160.0,12,0
14927,Male,22,1,41.0,0,1-2 Year,Yes,32556.0,163.0,57,0
14928,Female,38,1,46.0,0,1-2 Year,Yes,2630.0,124.0,233,1
14929,Male,20,1,3.0,0,< 1 Year,Yes,26169.0,160.0,16,0
14930,Male,45,1,29.0,0,1-2 Year,Yes,37201.0,150.0,193,0
14931,Female,38,1,8.0,0,1-2 Year,Yes,46290.0,124.0,282,1
14932,Male,54,1,46.0,1,1-2 Year,No,21893.0,21.0,156,0
14933,Male,42,1,47.0,1,1-2 Year,No,27088.0,152.0,215,0
14934,Female,25,1,41.0,1,< 1 Year,No,32857.0,152.0,44,0
14935,Female,70,1,28.0,0,1-2 Year,Yes,2630.0,124.0,30,0
14936,Female,49,1,28.0,0,1-2 Year,Yes,2630.0,26.0,282,1
14937,Female,22,1,3.0,1,< 1 Year,No,39141.0,152.0,186,0
14938,Female,54,1,46.0,0,1-2 Year,Yes,40735.0,26.0,42,0
14939,Male,21,1,36.0,0,< 1 Year,Yes,31884.0,152.0,221,0
14940,Female,24,1,27.0,0,< 1 Year,Yes,25108.0,160.0,19,0
14941,Female,37,1,35.0,1,1-2 Year,No,35884.0,152.0,30,0
14942,Male,21,1,50.0,0,< 1 Year,No,24955.0,160.0,269,0
14943,Male,46,1,28.0,0,1-2 Year,Yes,29317.0,26.0,34,0
14944,Male,49,1,43.0,0,1-2 Year,Yes,22507.0,124.0,68,0
14945,Male,23,1,24.0,1,< 1 Year,No,30410.0,152.0,186,0
14946,Male,25,1,33.0,1,< 1 Year,No,22131.0,152.0,31,0
14947,Female,21,1,45.0,1,< 1 Year,Yes,2630.0,160.0,103,0
14948,Female,45,1,8.0,0,1-2 Year,Yes,36704.0,26.0,182,0
14949,Male,30,1,8.0,1,< 1 Year,No,38936.0,152.0,291,0
14950,Male,40,1,28.0,0,1-2 Year,Yes,47119.0,8.0,82,0
14951,Female,73,1,28.0,0,1-2 Year,Yes,28738.0,122.0,73,0
14952,Female,29,1,10.0,1,< 1 Year,No,14662.0,152.0,196,0
14953,Male,52,1,47.0,0,1-2 Year,Yes,33783.0,26.0,142,0
14954,Male,63,1,28.0,0,> 2 Years,Yes,38137.0,25.0,174,0
14955,Male,58,1,25.0,0,< 1 Year,No,2630.0,1.0,262,0
14956,Male,24,1,15.0,1,< 1 Year,No,38091.0,152.0,144,0
14957,Male,47,1,48.0,0,1-2 Year,No,2630.0,9.0,11,0
14958,Female,21,1,15.0,1,< 1 Year,No,38292.0,152.0,17,0
14959,Female,57,1,45.0,1,1-2 Year,No,52676.0,124.0,221,0
14960,Female,36,1,28.0,0,1-2 Year,Yes,2630.0,157.0,273,1
14961,Female,50,1,18.0,0,1-2 Year,Yes,42972.0,122.0,125,0
14962,Male,45,1,48.0,0,1-2 Year,Yes,2630.0,18.0,93,0
14963,Female,25,1,8.0,1,< 1 Year,No,40057.0,152.0,24,0
14964,Female,33,1,28.0,0,1-2 Year,No,31744.0,154.0,178,0
14965,Male,42,1,28.0,0,1-2 Year,Yes,63082.0,124.0,143,0
14966,Male,23,1,27.0,1,< 1 Year,No,31319.0,152.0,114,0
14967,Male,26,1,46.0,1,< 1 Year,No,25037.0,152.0,60,0
14968,Male,34,1,41.0,0,1-2 Year,Yes,35454.0,124.0,39,0
14969,Female,71,1,28.0,0,> 2 Years,Yes,34735.0,26.0,151,0
14970,Male,60,0,28.0,0,> 2 Years,Yes,49214.0,26.0,296,0
14971,Female,25,1,41.0,1,< 1 Year,No,25115.0,152.0,188,0
14972,Male,23,1,6.0,1,< 1 Year,No,27026.0,152.0,180,0
14973,Male,54,1,3.0,1,1-2 Year,No,33569.0,124.0,286,0
14974,Male,39,1,29.0,1,1-2 Year,No,44025.0,124.0,139,0
14975,Female,20,1,36.0,0,< 1 Year,Yes,33972.0,160.0,160,0
14976,Male,61,1,18.0,0,1-2 Year,Yes,44097.0,124.0,48,0
14977,Male,20,1,37.0,0,< 1 Year,Yes,23921.0,160.0,223,0
14978,Male,24,1,30.0,1,< 1 Year,No,22027.0,152.0,224,0
14979,Male,25,1,23.0,0,< 1 Year,No,34269.0,152.0,107,1
14980,Male,56,1,28.0,0,1-2 Year,Yes,47612.0,26.0,17,0
14981,Female,39,1,28.0,0,1-2 Year,Yes,42786.0,26.0,216,0
14982,Female,40,1,21.0,1,1-2 Year,No,29537.0,26.0,202,0
14983,Female,30,1,28.0,0,< 1 Year,Yes,39232.0,122.0,279,0
14984,Male,61,1,33.0,1,1-2 Year,Yes,2630.0,124.0,27,0
14985,Male,48,1,28.0,1,1-2 Year,No,45754.0,124.0,289,0
14986,Female,21,1,36.0,0,< 1 Year,Yes,37457.0,160.0,46,0
14987,Female,24,1,48.0,0,< 1 Year,Yes,2630.0,152.0,224,0
14988,Male,41,1,29.0,0,1-2 Year,Yes,2630.0,26.0,284,1
14989,Female,43,1,28.0,1,1-2 Year,No,35988.0,124.0,150,0
14990,Female,23,1,8.0,1,< 1 Year,No,35591.0,152.0,248,0
14991,Male,54,1,29.0,0,1-2 Year,Yes,26343.0,124.0,125,1
14992,Female,47,1,8.0,1,1-2 Year,No,30679.0,124.0,165,0
14993,Male,25,1,29.0,1,< 1 Year,No,50223.0,152.0,124,0
14994,Female,20,1,47.0,1,< 1 Year,Yes,36942.0,160.0,78,0
14995,Female,40,1,8.0,0,1-2 Year,Yes,2630.0,156.0,81,1
14996,Female,41,1,28.0,0,1-2 Year,Yes,48693.0,122.0,108,1
14997,Male,22,1,47.0,1,< 1 Year,No,31603.0,160.0,119,0
14998,Male,38,1,8.0,0,1-2 Year,Yes,2630.0,124.0,87,0
14999,Male,22,1,11.0,1,< 1 Year,No,34750.0,152.0,135,0
15000,Male,45,1,47.0,0,> 2 Years,Yes,38025.0,124.0,86,0
15001,Female,23,1,21.0,0,< 1 Year,No,41866.0,152.0,166,0
15002,Female,74,1,28.0,1,1-2 Year,No,25386.0,124.0,10,0
15003,Male,31,1,11.0,0,< 1 Year,Yes,27296.0,152.0,252,0
15004,Female,34,1,36.0,1,1-2 Year,No,34302.0,152.0,147,0
15005,Female,25,1,2.0,0,< 1 Year,Yes,31509.0,26.0,268,0
15006,Male,43,1,33.0,0,1-2 Year,Yes,26392.0,26.0,220,0
15007,Female,73,1,45.0,1,1-2 Year,No,31686.0,26.0,152,0
15008,Female,25,1,15.0,1,< 1 Year,No,39506.0,152.0,297,0
15009,Male,54,1,28.0,0,1-2 Year,Yes,252866.0,26.0,57,1
15010,Male,26,1,23.0,1,< 1 Year,No,36693.0,152.0,219,0
15011,Male,32,1,0.0,0,1-2 Year,Yes,2630.0,26.0,98,0
15012,Male,25,1,21.0,1,< 1 Year,No,21364.0,152.0,259,0
15013,Male,55,1,28.0,0,1-2 Year,Yes,51290.0,26.0,69,0
15014,Male,22,1,35.0,1,< 1 Year,No,35428.0,152.0,158,0
15015,Female,21,1,3.0,1,< 1 Year,Yes,79739.0,160.0,297,0
15016,Male,54,1,46.0,0,1-2 Year,Yes,27816.0,124.0,293,0
15017,Female,23,1,41.0,1,< 1 Year,No,34743.0,152.0,271,0
15018,Female,44,1,28.0,0,1-2 Year,Yes,31477.0,26.0,120,0
15019,Male,43,1,28.0,0,> 2 Years,Yes,63922.0,124.0,63,0
15020,Male,45,1,28.0,0,1-2 Year,Yes,37513.0,124.0,197,0
15021,Male,24,1,3.0,1,< 1 Year,No,25479.0,152.0,181,0
15022,Male,41,1,28.0,0,1-2 Year,No,43085.0,163.0,128,0
15023,Male,47,1,15.0,1,1-2 Year,No,2630.0,26.0,187,0
15024,Male,22,1,3.0,1,< 1 Year,No,2630.0,152.0,210,0
15025,Male,30,1,15.0,1,1-2 Year,No,32034.0,124.0,235,0
15026,Male,54,1,50.0,0,1-2 Year,Yes,29559.0,8.0,183,0
15027,Male,42,1,8.0,0,1-2 Year,Yes,43337.0,124.0,159,0
15028,Female,23,1,8.0,1,< 1 Year,No,41667.0,152.0,39,0
15029,Male,47,1,28.0,1,1-2 Year,No,41417.0,124.0,36,0
15030,Female,22,1,15.0,1,< 1 Year,No,29101.0,152.0,173,0
15031,Male,36,1,28.0,0,1-2 Year,Yes,45902.0,124.0,99,0
15032,Male,67,1,45.0,1,1-2 Year,Yes,25511.0,26.0,206,0
15033,Female,53,1,4.0,1,1-2 Year,No,25840.0,26.0,115,0
15034,Female,21,1,28.0,0,1-2 Year,Yes,42182.0,156.0,25,0
15035,Male,45,1,28.0,0,1-2 Year,Yes,27967.0,124.0,133,0
15036,Male,24,1,15.0,0,< 1 Year,Yes,38003.0,151.0,25,0
15037,Female,29,1,49.0,0,< 1 Year,Yes,26953.0,26.0,210,1
15038,Male,51,1,28.0,0,1-2 Year,Yes,40869.0,124.0,17,0
15039,Male,57,1,24.0,0,1-2 Year,No,33785.0,124.0,262,0
15040,Female,46,1,42.0,1,1-2 Year,No,31117.0,26.0,111,0
15041,Female,25,1,13.0,1,< 1 Year,No,34465.0,152.0,193,0
15042,Female,24,1,47.0,1,< 1 Year,No,33683.0,152.0,162,0
15043,Female,43,1,4.0,0,1-2 Year,Yes,32262.0,124.0,295,0
15044,Male,30,1,12.0,0,< 1 Year,Yes,24207.0,154.0,73,0
15045,Male,27,1,28.0,0,< 1 Year,Yes,50326.0,152.0,265,0
15046,Male,29,1,6.0,0,< 1 Year,Yes,29016.0,152.0,103,0
15047,Male,23,1,41.0,0,< 1 Year,No,2630.0,160.0,122,1
15048,Male,27,1,8.0,1,< 1 Year,No,2630.0,152.0,156,0
15049,Male,32,1,18.0,0,< 1 Year,Yes,20176.0,124.0,131,1
15050,Male,21,1,12.0,1,< 1 Year,No,26864.0,160.0,294,0
15051,Female,65,1,3.0,1,1-2 Year,No,19740.0,26.0,178,0
15052,Female,48,1,41.0,1,1-2 Year,No,2630.0,30.0,176,0
15053,Female,49,1,28.0,0,1-2 Year,No,36774.0,30.0,203,0
15054,Male,25,1,41.0,1,< 1 Year,No,29133.0,152.0,189,0
15055,Female,43,1,28.0,0,1-2 Year,Yes,29985.0,26.0,216,1
15056,Male,57,1,30.0,0,1-2 Year,Yes,26385.0,124.0,127,0
15057,Male,47,1,13.0,1,1-2 Year,No,30654.0,124.0,196,0
15058,Female,42,1,3.0,0,1-2 Year,Yes,2630.0,26.0,178,0
15059,Male,50,1,41.0,1,1-2 Year,No,41806.0,26.0,42,0
15060,Female,24,1,41.0,1,< 1 Year,No,30488.0,152.0,94,0
15061,Female,23,1,30.0,1,< 1 Year,Yes,24892.0,152.0,196,0
15062,Male,48,1,28.0,0,1-2 Year,No,62071.0,124.0,45,0
15063,Female,21,1,33.0,1,< 1 Year,No,28961.0,152.0,102,0
15064,Male,24,1,15.0,1,< 1 Year,No,31811.0,160.0,142,0
15065,Male,35,1,28.0,1,1-2 Year,No,2630.0,124.0,33,0
15066,Female,23,1,18.0,1,< 1 Year,Yes,43000.0,152.0,13,0
15067,Male,41,1,29.0,0,1-2 Year,Yes,30102.0,124.0,251,0
15068,Male,31,1,15.0,1,< 1 Year,No,2630.0,152.0,291,0
15069,Female,41,1,28.0,0,1-2 Year,Yes,39465.0,124.0,222,0
15070,Female,24,1,14.0,0,< 1 Year,No,19323.0,152.0,86,0
15071,Male,36,1,8.0,0,> 2 Years,Yes,32395.0,26.0,51,0
15072,Female,30,1,28.0,1,< 1 Year,No,41429.0,152.0,251,0
15073,Male,55,1,28.0,0,1-2 Year,Yes,37141.0,26.0,65,1
15074,Female,70,1,50.0,1,1-2 Year,No,27719.0,8.0,49,0
15075,Female,33,1,28.0,0,> 2 Years,Yes,2630.0,157.0,207,0
15076,Female,21,1,46.0,0,< 1 Year,Yes,34319.0,152.0,158,0
15077,Female,30,1,36.0,0,< 1 Year,Yes,2630.0,154.0,57,0
15078,Male,50,1,39.0,1,1-2 Year,No,36622.0,26.0,116,0
15079,Female,63,1,8.0,1,1-2 Year,No,33241.0,26.0,180,0
15080,Male,55,1,45.0,0,1-2 Year,Yes,38323.0,124.0,262,0
15081,Female,27,1,28.0,1,< 1 Year,No,41060.0,152.0,126,0
15082,Female,22,1,28.0,0,1-2 Year,Yes,2630.0,124.0,27,0
15083,Female,54,1,6.0,0,1-2 Year,Yes,2630.0,156.0,273,1
15084,Female,57,1,31.0,0,1-2 Year,Yes,2630.0,152.0,158,0
15085,Female,55,1,3.0,0,1-2 Year,Yes,29460.0,124.0,188,1
15086,Male,45,1,46.0,0,1-2 Year,Yes,34116.0,26.0,259,0
15087,Female,26,1,28.0,1,< 1 Year,No,31497.0,152.0,93,0
15088,Female,23,1,28.0,1,< 1 Year,No,62220.0,124.0,287,0
15089,Female,55,1,7.0,0,1-2 Year,No,2630.0,26.0,51,0
15090,Male,54,1,47.0,0,1-2 Year,Yes,31836.0,26.0,18,1
15091,Male,48,1,28.0,0,1-2 Year,Yes,38417.0,26.0,20,0
15092,Female,69,1,8.0,0,1-2 Year,Yes,99866.0,26.0,64,0
15093,Male,37,1,28.0,0,1-2 Year,Yes,33285.0,124.0,283,0
15094,Female,23,1,30.0,1,< 1 Year,No,32141.0,152.0,226,0
15095,Male,52,1,28.0,0,1-2 Year,Yes,54988.0,24.0,110,0
15096,Female,38,1,29.0,0,1-2 Year,No,2630.0,156.0,220,0
15097,Male,54,1,50.0,1,1-2 Year,No,25514.0,8.0,258,0
15098,Female,26,1,15.0,1,< 1 Year,No,21077.0,160.0,59,0
15099,Female,55,1,44.0,0,1-2 Year,Yes,27206.0,152.0,210,0
15100,Male,60,1,43.0,0,1-2 Year,Yes,28683.0,26.0,80,0
15101,Male,51,1,35.0,0,1-2 Year,Yes,37336.0,10.0,282,0
15102,Male,25,1,41.0,1,< 1 Year,No,31236.0,152.0,129,0
15103,Male,48,1,38.0,0,> 2 Years,Yes,2630.0,26.0,293,1
15104,Female,23,1,21.0,1,< 1 Year,No,49289.0,152.0,25,0
15105,Female,35,1,28.0,0,1-2 Year,Yes,28365.0,26.0,157,1
15106,Male,59,1,41.0,0,1-2 Year,Yes,38284.0,55.0,83,0
15107,Female,24,1,39.0,1,< 1 Year,No,38160.0,152.0,132,0
15108,Male,39,1,28.0,0,1-2 Year,Yes,36154.0,124.0,78,0
15109,Male,44,1,28.0,0,1-2 Year,Yes,51453.0,156.0,48,0
15110,Male,25,1,46.0,1,< 1 Year,No,36175.0,152.0,271,0
15111,Female,22,1,36.0,0,< 1 Year,Yes,29745.0,152.0,217,0
15112,Male,26,1,28.0,1,< 1 Year,No,44142.0,152.0,15,0
15113,Female,64,1,28.0,0,1-2 Year,Yes,56560.0,26.0,145,1
15114,Female,72,1,28.0,1,1-2 Year,Yes,39465.0,13.0,188,0
15115,Male,48,1,50.0,0,1-2 Year,No,21449.0,124.0,151,0
15116,Female,80,1,50.0,0,1-2 Year,Yes,2630.0,26.0,144,0
15117,Female,24,1,15.0,1,< 1 Year,No,39141.0,152.0,195,0
15118,Male,35,1,33.0,0,1-2 Year,Yes,26610.0,124.0,219,0
15119,Male,23,1,18.0,1,< 1 Year,No,19852.0,152.0,232,0
15120,Female,23,1,28.0,0,1-2 Year,Yes,48703.0,124.0,194,1
15121,Male,53,1,41.0,1,1-2 Year,No,31690.0,26.0,52,0
15122,Male,75,1,42.0,1,1-2 Year,No,32883.0,30.0,150,0
15123,Female,55,1,8.0,0,1-2 Year,Yes,47402.0,7.0,124,0
15124,Female,20,1,32.0,1,< 1 Year,No,24158.0,160.0,200,0
15125,Female,65,1,16.0,0,1-2 Year,Yes,27480.0,30.0,176,0
15126,Female,23,1,43.0,0,< 1 Year,Yes,26022.0,152.0,92,0
15127,Male,54,1,39.0,0,1-2 Year,Yes,32891.0,26.0,90,1
15128,Male,55,1,28.0,0,1-2 Year,Yes,34101.0,125.0,87,1
15129,Female,25,1,6.0,1,< 1 Year,No,26427.0,152.0,107,0
15130,Male,23,1,35.0,1,< 1 Year,No,25950.0,152.0,107,0
15131,Female,25,1,8.0,1,< 1 Year,No,35629.0,152.0,20,0
15132,Male,22,1,8.0,0,< 1 Year,Yes,41046.0,152.0,207,0
15133,Male,46,1,36.0,0,1-2 Year,Yes,49844.0,139.0,291,1
15134,Female,74,1,28.0,1,1-2 Year,No,54935.0,26.0,111,0
15135,Female,77,0,28.0,0,1-2 Year,Yes,27198.0,26.0,157,0
15136,Male,39,1,46.0,0,1-2 Year,Yes,38743.0,26.0,99,1
15137,Female,48,1,2.0,1,1-2 Year,No,31070.0,122.0,245,0
15138,Male,40,1,46.0,0,1-2 Year,Yes,25500.0,26.0,158,0
15139,Male,23,1,6.0,1,< 1 Year,No,24058.0,152.0,271,0
15140,Female,36,1,46.0,0,1-2 Year,Yes,28172.0,154.0,229,0
15141,Female,24,1,15.0,0,< 1 Year,No,33535.0,152.0,33,0
15142,Female,25,1,8.0,0,< 1 Year,Yes,40392.0,152.0,40,0
15143,Female,28,1,28.0,1,< 1 Year,No,37917.0,152.0,168,0
15144,Male,62,1,28.0,1,1-2 Year,No,63730.0,124.0,90,0
15145,Female,46,1,46.0,0,1-2 Year,Yes,2630.0,156.0,13,0
15146,Female,22,1,50.0,1,< 1 Year,Yes,41857.0,152.0,150,0
15147,Male,30,1,2.0,0,1-2 Year,No,2630.0,156.0,217,0
15148,Male,52,1,33.0,0,1-2 Year,Yes,36935.0,124.0,54,0
15149,Male,46,1,3.0,0,1-2 Year,Yes,2630.0,156.0,113,0
15150,Male,43,1,37.0,0,1-2 Year,Yes,25881.0,26.0,292,0
15151,Male,27,1,15.0,1,< 1 Year,No,31936.0,26.0,199,0
15152,Male,41,1,28.0,0,1-2 Year,Yes,46918.0,124.0,53,0
15153,Female,77,1,28.0,0,1-2 Year,Yes,33883.0,26.0,26,1
15154,Male,37,1,50.0,0,1-2 Year,No,34794.0,124.0,239,0
15155,Male,40,1,33.0,0,1-2 Year,Yes,46542.0,124.0,24,1
15156,Female,21,1,3.0,0,< 1 Year,Yes,21019.0,160.0,27,0
15157,Male,28,1,43.0,1,< 1 Year,No,27295.0,152.0,153,0
15158,Male,30,1,2.0,1,< 1 Year,No,60304.0,152.0,93,0
15159,Male,37,1,8.0,1,1-2 Year,No,76036.0,25.0,58,0
15160,Female,37,1,28.0,0,1-2 Year,Yes,2630.0,124.0,30,1
15161,Female,37,1,46.0,0,1-2 Year,No,30131.0,124.0,253,0
15162,Male,24,1,36.0,0,< 1 Year,Yes,35393.0,160.0,266,0
15163,Male,73,1,28.0,0,1-2 Year,Yes,46876.0,122.0,226,0
15164,Female,45,1,8.0,0,1-2 Year,Yes,57084.0,124.0,286,1
15165,Female,25,1,41.0,1,< 1 Year,No,23478.0,152.0,189,0
15166,Male,60,1,38.0,1,1-2 Year,Yes,2630.0,156.0,120,0
15167,Male,39,1,32.0,1,1-2 Year,No,2630.0,26.0,23,0
15168,Male,50,1,46.0,1,1-2 Year,No,30574.0,124.0,149,0
15169,Female,21,1,36.0,1,< 1 Year,Yes,34064.0,160.0,142,0
15170,Male,29,1,46.0,0,< 1 Year,Yes,2630.0,160.0,28,0
15171,Female,67,1,8.0,1,1-2 Year,No,42725.0,124.0,187,0
15172,Female,27,1,14.0,1,< 1 Year,No,26364.0,152.0,259,0
15173,Male,63,1,28.0,0,1-2 Year,Yes,34483.0,122.0,203,1
15174,Female,56,1,28.0,1,1-2 Year,No,29677.0,26.0,98,0
15175,Male,53,1,8.0,1,1-2 Year,No,89956.0,7.0,105,0
15176,Female,71,1,3.0,0,1-2 Year,Yes,30547.0,26.0,69,0
15177,Female,28,1,28.0,0,< 1 Year,Yes,54087.0,26.0,245,0
15178,Male,56,1,23.0,0,1-2 Year,Yes,26202.0,26.0,158,0
15179,Male,48,1,30.0,0,1-2 Year,Yes,27791.0,157.0,129,1
15180,Male,60,1,21.0,0,1-2 Year,Yes,32238.0,26.0,27,0
15181,Female,21,1,46.0,1,< 1 Year,No,23267.0,152.0,152,0
15182,Male,38,1,46.0,0,1-2 Year,Yes,27147.0,124.0,258,0
15183,Male,57,1,43.0,1,1-2 Year,No,2630.0,26.0,149,0
15184,Male,69,1,28.0,0,1-2 Year,Yes,53029.0,26.0,34,1
15185,Male,27,1,18.0,1,< 1 Year,No,30791.0,152.0,89,0
15186,Male,66,1,4.0,0,1-2 Year,Yes,38491.0,26.0,248,0
15187,Male,46,1,28.0,0,1-2 Year,Yes,44328.0,26.0,99,0
15188,Female,72,1,43.0,1,1-2 Year,No,28171.0,124.0,243,0
15189,Male,67,1,10.0,0,1-2 Year,Yes,40174.0,26.0,294,0
15190,Female,31,1,33.0,1,< 1 Year,No,30311.0,152.0,49,0
15191,Male,21,1,46.0,1,< 1 Year,No,19022.0,160.0,147,0
15192,Male,32,1,30.0,0,1-2 Year,Yes,24196.0,163.0,22,0
15193,Female,25,1,10.0,0,< 1 Year,Yes,27756.0,152.0,222,0
15194,Male,73,1,46.0,0,1-2 Year,Yes,42673.0,26.0,18,0
15195,Male,21,1,50.0,0,< 1 Year,Yes,36647.0,160.0,273,0
15196,Female,29,1,23.0,0,1-2 Year,Yes,27439.0,155.0,151,0
15197,Male,25,1,25.0,1,< 1 Year,No,22704.0,152.0,280,0
15198,Male,58,1,46.0,1,1-2 Year,No,33172.0,11.0,210,0
15199,Female,37,1,28.0,0,1-2 Year,Yes,42864.0,154.0,246,0
15200,Male,44,1,41.0,0,1-2 Year,Yes,2630.0,124.0,255,0
15201,Male,48,1,22.0,0,> 2 Years,Yes,31625.0,122.0,100,1
15202,Female,42,1,8.0,1,1-2 Year,No,54274.0,26.0,127,0
15203,Male,27,1,34.0,0,< 1 Year,Yes,2630.0,160.0,21,0
15204,Male,45,1,7.0,0,1-2 Year,Yes,2630.0,124.0,156,0
15205,Male,23,1,11.0,1,< 1 Year,No,37475.0,152.0,267,0
15206,Female,24,1,15.0,0,< 1 Year,Yes,31695.0,152.0,209,0
15207,Female,26,1,27.0,1,< 1 Year,No,37010.0,152.0,80,0
15208,Male,46,1,8.0,1,1-2 Year,No,32123.0,124.0,68,0
15209,Male,65,1,3.0,1,1-2 Year,No,20408.0,26.0,120,0
15210,Male,61,1,8.0,1,1-2 Year,No,37436.0,26.0,271,0
15211,Female,25,1,29.0,1,< 1 Year,No,2630.0,152.0,79,0
15212,Male,24,1,36.0,1,< 1 Year,No,28804.0,152.0,171,0
15213,Male,31,1,28.0,0,1-2 Year,Yes,30322.0,154.0,271,0
15214,Female,54,1,28.0,1,1-2 Year,Yes,51143.0,25.0,161,0
15215,Male,27,1,28.0,0,1-2 Year,Yes,21610.0,122.0,28,0
15216,Female,70,1,40.0,1,1-2 Year,No,39559.0,26.0,222,0
15217,Male,27,1,15.0,1,< 1 Year,No,38527.0,152.0,152,0
15218,Male,62,1,15.0,0,1-2 Year,Yes,48350.0,124.0,167,0
15219,Female,23,1,8.0,1,< 1 Year,No,39264.0,152.0,288,0
